"ID","DeviceID","TTL","TransmissionPower","TransmissionsNumber","IntervalTime","TTLResidue","Delay"
"15842","3","4","3","5","5","2","769452.00"
"15843","3","4","3","5","5","2","3979095.00"
"15844","3","4","3","5","5","2","6008811.00"
"15845","3","4","3","5","5","2","9508787.00"
"15846","3","4","3","5","5","2","1511918.00"
"15847","2","4","3","5","5","2","42079482.00"
"15848","3","4","6","1","1","2","11869063.00"
"15849","1","4","6","1","1","2","92358154.00"
"15850","1","4","6","1","1","2","15249030.00"
"15851","2","4","6","1","1","2","15759064.00"
"15852","2","4","6","1","1","2","26446594.00"
"15853","2","4","6","1","1","2","26958421.00"
"15854","1","4","6","1","1","2","28199138.00"
"15855","2","4","6","1","1","2","28989160.00"
"15856","1","4","6","1","1","2","29089642.00"
"15857","1","4","6","1","1","2","29218272.00"
"15858","2","4","6","1","1","2","29877823.00"
"15859","1","4","6","1","1","2","29709129.00"
"15860","2","4","6","1","1","2","28629545.00"
"15861","1","4","6","1","1","2","29468932.00"
"15862","2","4","6","1","1","2","29559557.00"
"15863","1","4","6","1","1","2","30179040.00"
"15864","3","4","6","1","1","2","30759119.00"
"15865","2","4","6","1","1","2","35867176.00"
"15866","2","4","6","1","1","2","26939070.00"
"15867","2","4","6","1","1","2","26359256.00"
"15868","2","4","6","1","1","2","25739152.00"
"15869","3","4","6","1","1","2","14124212.00"
"15870","2","4","6","1","1","2","25423420.00"
"15871","1","4","6","1","1","2","25883134.00"
"15872","2","4","6","1","1","2","27153773.00"
"15873","2","4","6","1","1","2","27450332.00"
"15874","1","4","6","1","1","2","28218468.00"
"15875","2","4","6","1","1","2","28509045.00"
"15876","1","4","6","1","1","2","29109510.00"
"15877","2","4","6","1","1","2","29609068.00"
"15878","3","4","6","1","1","2","5224136.00"
"15879","1","4","6","1","1","2","29203625.00"
"15880","3","4","6","1","1","2","4399102.00"
"15881","2","4","6","1","1","2","35099084.00"
"15882","1","4","6","1","1","2","36448956.00"
"15883","2","4","6","1","1","2","25229041.00"
"15884","1","4","6","1","1","2","26048468.00"
"15885","2","4","6","1","1","2","25378679.00"
"15886","1","4","6","1","1","2","26157979.00"
"15887","2","4","6","1","1","2","24759524.00"
"15888","1","4","6","1","2","2","3791297.00"
"15889","2","4","6","1","2","2","4160140.00"
"15890","2","4","6","1","2","2","4753144.00"
"15891","2","4","6","1","2","2","5842553.00"
"15892","3","4","6","1","2","2","5259196.00"
"15893","1","4","6","1","2","2","5619678.00"
"15894","2","4","6","1","2","2","6317874.00"
"15895","1","4","6","1","2","2","4498929.00"
"15896","2","4","6","1","2","2","4409024.00"
"15897","2","4","6","1","2","2","4558965.00"
"15898","2","4","6","1","2","2","4688770.00"
"15899","1","4","6","1","2","2","5049253.00"
"15900","3","4","6","1","2","1","5090496.00"
"15901","2","4","6","1","2","2","11486916.00"
"15902","1","4","6","1","2","2","11847742.00"
"15903","2","4","6","1","2","2","1218299.00"
"15904","1","4","6","1","2","2","1260140.00"
"15905","3","4","6","1","2","2","3379999.00"
"15906","2","4","6","1","2","2","1654054.00"
"15907","1","4","6","1","2","2","1979334.00"
"15908","2","4","6","1","2","2","1959596.00"
"15909","1","4","6","1","2","2","2279161.00"
"15910","3","4","6","1","2","1","3419373.00"
"15911","3","4","6","1","2","2","1909700.00"
"15912","2","4","6","1","2","2","2308271.00"
"15913","1","4","6","1","2","1","2568949.00"
"15914","3","4","6","1","2","2","2049191.00"
"15915","2","4","6","1","2","2","2389257.00"
"15916","1","4","6","1","2","2","2908261.00"
"15917","2","4","6","1","2","2","2859273.00"
"15918","3","4","6","1","2","2","3999113.00"
"15919","1","4","6","1","2","2","3028008.00"
"15920","2","4","6","1","2","1","3407745.00"
"15921","1","4","6","1","2","2","4018606.00"
"15922","2","4","6","1","2","2","4060464.00"
"15923","3","4","6","1","2","2","4676746.00"
"15924","2","4","6","1","2","2","3998922.00"
"15925","1","4","6","1","2","2","4359400.00"
"15926","3","4","6","1","2","1","4400553.00"
"15927","3","4","6","1","2","2","3999079.00"
"15928","2","4","6","1","2","2","4387209.00"
"15929","1","4","6","1","2","2","4428362.00"
"15930","2","4","6","1","2","2","4948408.00"
"15931","1","4","6","1","2","2","5179719.00"
"15932","3","4","6","1","2","1","5930116.00"
"15933","1","4","6","1","2","2","6397375.00"
"15934","2","4","6","1","2","2","6439307.00"
"15935","3","4","6","1","2","2","5439699.00"
"15936","2","4","6","1","2","2","5719115.00"
"15937","1","4","6","1","2","2","5291988.00"
"15938","2","4","6","1","2","2","5333228.00"
"15939","2","4","6","1","2","2","6088993.00"
"15940","1","4","6","1","2","2","6447467.00"
"15941","3","4","6","1","2","2","10711068.00"
"15942","2","4","6","1","2","2","12888835.00"
"15943","3","4","6","1","2","1","13447888.00"
"15944","3","4","6","1","2","0","2988841.00"
"15945","1","4","6","1","2","1","3030680.00"
"15946","2","4","6","1","2","2","3586673.00"
"15947","1","4","6","1","2","2","2739080.00"
"15948","2","4","6","1","2","2","3878996.00"
"15949","1","4","6","1","2","2","2954028.00"
"15950","2","4","6","1","2","2","3398379.00"
"15951","2","4","6","1","2","2","3659134.00"
"15952","3","4","6","1","2","2","4381068.00"
"15953","1","4","6","1","2","2","4730510.00"
"15954","2","4","6","1","2","2","4771663.00"
"15955","3","4","6","1","2","2","4309682.00"
"15956","2","4","6","1","2","2","4548927.00"
"15957","1","4","6","1","2","2","4590087.00"
"15958","1","4","6","1","2","2","4047326.00"
"15959","1","4","6","1","2","2","4668939.00"
"15960","2","4","6","1","2","2","4829250.00"
"15961","2","4","6","1","2","2","4986890.00"
"15962","1","4","6","1","2","2","5365121.00"
"15963","1","4","6","1","2","2","5179457.00"
"15964","2","4","6","1","2","2","5224427.00"
"15965","2","4","6","1","2","2","5753850.00"
"15966","1","4","6","1","2","1","5795360.00"
"15967","2","4","6","1","2","2","6099284.00"
"15968","1","4","6","1","2","2","6719231.00"
"15969","1","4","6","1","2","2","7159116.00"
"15970","1","4","6","1","2","2","7822595.00"
"15971","3","4","6","1","2","2","7931270.00"
"15972","2","4","6","1","2","2","7580209.00"
"15973","1","4","6","1","2","2","8340550.00"
"15974","3","4","6","1","2","2","14409271.00"
"15975","2","4","6","1","2","2","14371095.00"
"15976","1","4","6","1","2","2","14413197.00"
"15977","1","4","6","1","2","2","4519124.00"
"15978","3","4","6","1","2","2","4679307.00"
"15979","2","4","6","1","2","2","4876379.00"
"15980","3","4","6","1","2","1","3878970.00"
"15981","2","4","6","1","2","2","4020929.00"
"15982","2","4","6","1","2","2","4128990.00"
"15983","3","4","6","1","2","2","4172947.00"
"15984","1","4","6","1","2","2","4888809.00"
"15985","2","4","6","1","2","2","4600520.00"
"15986","1","4","6","1","2","1","5206521.00"
"15987","2","4","6","1","2","2","4179825.00"
"15988","2","4","6","1","2","2","4569003.00"
"15989","2","4","6","1","3","2","3899124.00"
"15990","1","4","6","1","3","2","3940970.00"
"15991","2","4","6","1","3","2","4214288.00"
"15992","1","4","6","1","3","2","4256149.00"
"15993","2","4","6","1","3","2","4928870.00"
"15994","1","4","6","1","3","1","4970970.00"
"15995","3","4","6","1","3","1","7089226.00"
"15996","2","4","6","1","3","2","5879523.00"
"15997","1","4","6","1","3","1","6286751.00"
"15998","3","4","6","1","3","0","6879265.00"
"15999","2","4","6","1","3","2","6587280.00"
"16000","1","4","6","1","3","2","7721259.00"
"16001","2","4","6","1","3","2","4519075.00"
"16002","3","4","6","1","3","2","5312369.00"
"16003","2","4","6","1","3","2","10438970.00"
"16004","1","4","6","1","3","2","1050153.00"
"16005","2","4","6","1","3","2","1329438.00"
"16006","2","4","6","1","3","2","810605.00"
"16007","2","4","6","1","3","2","1593474.00"
"16008","1","4","6","1","3","2","1979646.00"
"16009","3","4","6","1","3","2","2929744.00"
"16010","2","4","6","1","3","2","1755417.00"
"16011","1","4","6","1","3","2","2155539.00"
"16012","2","4","6","1","3","2","1869027.00"
"16013","3","4","6","1","3","2","2089459.00"
"16014","2","4","6","1","3","2","2008904.00"
"16015","3","4","6","1","3","2","2169902.00"
"16016","2","4","6","1","3","2","2349738.00"
"16017","1","4","6","1","3","2","2393113.00"
"16018","2","4","6","1","3","2","2930508.00"
"16019","1","4","6","1","3","1","2972353.00"
"16020","1","4","6","1","3","2","3929023.00"
"16021","3","4","6","1","3","2","5003212.00"
"16022","2","4","6","1","3","2","3852993.00"
"16023","3","4","6","1","3","1","4240923.00"
"16024","1","4","6","1","3","0","4282072.00"
"16025","3","4","6","1","3","2","4005402.00"
"16026","2","4","6","1","3","2","4151112.00"
"16027","1","4","6","1","3","2","5128280.00"
"16028","2","4","6","1","3","2","4789151.00"
"16029","1","4","6","1","3","2","5287667.00"
"16030","3","4","6","1","3","1","5529721.00"
"16031","1","4","6","1","3","2","4934004.00"
"16032","2","4","6","1","3","2","4975299.00"
"16033","2","4","6","1","3","2","5049324.00"
"16034","1","4","6","1","3","2","5409326.00"
"16035","2","4","6","1","3","2","5838708.00"
"16036","1","4","6","1","3","2","6801175.00"
"16037","1","4","6","1","3","2","12643558.00"
"16038","2","4","6","1","3","2","13392792.00"
"16039","3","4","6","1","3","1","13959897.00"
"16040","1","4","6","1","3","2","2097885.00"
"16041","2","4","6","1","3","2","3091541.00"
"16042","3","4","6","1","3","1","3134173.00"
"16043","1","4","6","1","3","2","2203003.00"
"16044","2","4","6","1","3","2","2950273.00"
"16045","3","4","6","1","3","2","2332688.00"
"16046","2","4","6","1","3","2","2373845.00"
"16047","1","4","6","1","3","2","2419591.00"
"16048","2","4","6","1","3","2","3473132.00"
"16049","1","4","6","1","3","2","3515077.00"
"16050","2","4","6","1","3","2","3496336.00"
"16051","1","4","6","1","3","2","3538178.00"
"16052","3","4","6","1","3","2","4079022.00"
"16053","1","4","6","1","3","1","4448968.00"
"16054","3","4","6","1","3","0","4490727.00"
"16055","2","4","6","1","3","2","4633443.00"
"16056","2","4","6","1","3","2","3451651.00"
"16057","1","4","6","1","3","1","3493496.00"
"16058","2","4","6","1","3","2","4259098.00"
"16059","2","4","6","1","3","2","4418909.00"
"16060","3","4","6","1","3","1","4619321.00"
"16061","1","4","6","1","3","1","4563705.00"
"16062","2","4","6","1","3","2","5317734.00"
"16063","2","4","6","1","3","2","5669235.00"
"16064","1","4","6","1","3","1","6428325.00"
"16065","2","4","6","1","3","2","5634389.00"
"16066","1","4","6","1","3","2","5998869.00"
"16067","3","4","6","1","3","2","6958990.00"
"16068","2","4","6","1","3","2","6564590.00"
"16069","1","4","6","1","3","2","6606526.00"
"16070","2","4","6","1","3","2","6546714.00"
"16071","3","4","6","1","3","1","7528083.00"
"16072","2","4","6","1","3","2","6540438.00"
"16073","3","4","6","1","3","2","6581682.00"
"16074","1","4","6","1","3","2","6627519.00"
"16075","2","4","6","1","3","2","13282531.00"
"16076","1","4","6","1","3","1","13324637.00"
"16077","1","4","6","1","3","2","4118369.00"
"16078","2","4","6","1","3","2","4459286.00"
"16079","3","4","6","1","3","1","4873509.00"
"16080","2","4","6","1","3","2","4208768.00"
"16081","1","4","6","1","3","1","4250614.00"
"16082","2","4","6","1","3","2","3663515.00"
"16083","1","4","6","1","3","2","3705361.00"
"16084","3","4","6","1","3","1","5208597.00"
"16085","1","4","6","1","3","2","3449233.00"
"16086","3","4","6","1","3","1","4451602.00"
"16087","2","4","6","1","3","2","4168814.00"
"16088","2","4","6","1","3","2","4769246.00"
"16089","1","4","6","1","3","2","5133509.00"
"16090","2","4","6","1","3","2","5559407.00"
"16091","2","4","6","1","3","2","5694188.00"
"16092","1","4","6","1","3","2","5735569.00"
"16093","1","4","6","1","3","2","5899155.00"
"16094","2","4","6","1","3","2","5940312.00"
"16095","1","4","6","1","4","2","3549259.00"
"16096","2","4","6","1","4","1","4140342.00"
"16097","1","4","6","1","4","2","4579378.00"
"16098","2","4","6","1","4","2","5122971.00"
"16099","2","4","6","1","4","2","5082171.00"
"16100","2","4","6","1","4","2","5395170.00"
"16101","1","4","6","1","4","2","5436647.00"
"16102","3","4","6","1","4","2","5774195.00"
"16103","1","4","6","1","4","2","6515517.00"
"16104","2","4","6","1","4","2","6710003.00"
"16105","3","4","6","1","4","2","7634178.00"
"16106","2","4","6","1","4","2","12617627.00"
"16107","1","4","6","1","4","1","13019269.00"
"16108","3","4","6","1","4","1","14534074.00"
"16109","2","4","6","1","4","2","2390968.00"
"16110","3","4","6","1","4","1","3547724.00"
"16111","2","4","6","1","4","2","1753706.00"
"16112","1","4","6","1","4","2","1797071.00"
"16113","3","4","6","1","4","1","4353949.00"
"16114","2","4","6","1","4","2","2397282.00"
"16115","1","4","6","1","4","2","2958642.00"
"16116","2","4","6","1","4","2","3039187.00"
"16117","1","4","6","1","4","2","3359233.00"
"16118","3","4","6","1","4","1","4677791.00"
"16119","2","4","6","1","4","2","3174161.00"
"16120","2","4","6","1","4","2","4301044.00"
"16121","1","4","6","1","4","2","4617570.00"
"16122","3","4","6","1","4","2","4999048.00"
"16123","2","4","6","1","4","2","3573690.00"
"16124","1","4","6","1","4","2","4264307.00"
"16125","3","4","6","1","4","1","4703164.00"
"16126","1","4","6","1","4","2","4427548.00"
"16127","2","4","6","1","4","2","4470986.00"
"16128","2","4","6","1","4","2","4954553.00"
"16129","1","4","6","1","4","2","4996394.00"
"16130","2","4","6","1","4","2","4589801.00"
"16131","1","4","6","1","4","2","4967082.00"
"16132","3","4","6","1","4","2","6043027.00"
"16133","2","4","6","1","4","2","5199543.00"
"16134","3","4","6","1","4","2","5993816.00"
"16135","2","4","6","1","4","2","5338759.00"
"16136","1","4","6","1","4","1","5380896.00"
"16137","2","4","6","1","4","2","6180396.00"
"16138","1","4","6","1","4","1","6381283.00"
"16139","2","4","6","1","4","2","6289481.00"
"16140","1","4","6","1","4","2","6609180.00"
"16141","2","4","6","1","4","2","6423142.00"
"16142","1","4","6","1","4","2","6789339.00"
"16143","1","4","6","1","4","2","13829403.00"
"16144","2","4","6","1","4","2","13871909.00"
"16145","1","4","6","1","4","2","4005150.00"
"16146","2","4","6","1","4","2","4198552.00"
"16147","1","4","6","1","4","2","4097543.00"
"16148","2","4","6","1","4","2","4437983.00"
"16149","2","4","6","1","4","2","3599144.00"
"16150","1","4","6","1","4","2","3982973.00"
"16151","1","4","6","1","4","2","3136365.00"
"16152","2","4","6","1","4","2","3899049.00"
"16153","1","4","6","1","4","2","3928975.00"
"16154","2","4","6","1","4","2","4666385.00"
"16155","1","4","6","1","4","2","4709592.00"
"16156","2","4","6","1","4","1","5489271.00"
"16157","1","4","6","1","4","2","5669831.00"
"16158","2","4","6","1","4","2","5629096.00"
"16159","1","4","6","1","4","2","6106781.00"
"16160","2","4","6","1","4","2","6490453.00"
"16161","2","4","6","1","4","2","5899096.00"
"16162","2","4","6","1","4","2","6668541.00"
"16163","1","4","6","1","4","2","6851006.00"
"16164","2","4","6","1","4","2","7317731.00"
"16165","2","4","6","1","4","1","6969062.00"
"16166","1","4","6","1","4","2","7325496.00"
"16167","1","4","6","1","4","2","7069882.00"
"16168","2","4","6","1","4","2","7546498.00"
"16169","1","4","6","1","4","2","7587750.00"
"16170","1","4","6","1","4","2","14628418.00"
"16171","2","4","6","1","4","1","14670524.00"
"16172","2","4","6","1","4","2","5758598.00"
"16173","1","4","6","1","4","2","5800443.00"
"16174","2","4","6","1","4","2","5416372.00"
"16175","1","4","6","1","4","2","5459384.00"
"16176","3","4","6","1","4","2","5985239.00"
"16177","2","4","6","1","4","2","6343752.00"
"16178","1","4","6","1","4","2","6908757.00"
"16179","1","4","6","1","4","2","5703956.00"
"16180","2","4","6","1","4","2","5745715.00"
"16181","2","4","6","1","4","2","5334283.00"
"16182","1","4","6","1","4","2","5376145.00"
"16183","2","4","6","1","4","2","5629296.00"
"16184","1","4","6","1","4","2","5671142.00"
"16185","1","4","6","1","4","2","7085497.00"
"16186","2","4","6","1","4","2","7484354.00"
"16187","1","4","6","1","4","2","7585131.00"
"16188","2","4","6","1","4","2","8164470.00"
"16189","1","4","6","1","4","2","7229470.00"
"16190","2","4","6","1","4","2","7824612.00"
"16191","1","4","6","1","4","2","8209126.00"
"16192","1","4","6","1","4","2","7505577.00"
"16193","2","4","6","1","4","2","7989824.00"
"16194","1","4","6","1","5","2","3731963.00"
"16195","2","4","6","1","5","2","3900550.00"
"16196","3","4","6","1","5","1","5239106.00"
"16197","1","4","6","1","5","1","4348990.00"
"16198","2","4","6","1","5","2","4689355.00"
"16199","3","4","6","1","5","2","5089189.00"
"16200","2","4","6","1","5","2","4989191.00"
"16201","1","4","6","1","5","2","5201535.00"
"16202","2","4","6","1","5","2","12854571.00"
"16203","1","4","6","1","5","2","12896677.00"
"16204","3","4","6","1","5","2","13439453.00"
"16205","1","4","6","1","5","2","3359108.00"
"16206","3","4","6","1","5","2","3735163.00"
"16207","1","4","6","1","5","2","2428746.00"
"16208","2","4","6","1","5","1","3056801.00"
"16209","1","4","6","1","5","2","2896825.00"
"16210","3","4","6","1","5","1","2940985.00"
"16211","2","4","6","1","5","2","3099130.00"
"16212","1","4","6","1","5","2","3385979.00"
"16213","2","4","6","1","5","1","3427741.00"
"16214","1","4","6","1","5","2","4156148.00"
"16215","3","4","6","1","5","2","4197853.00"
"16216","1","4","6","1","5","2","4289161.00"
"16217","2","4","6","1","5","2","4657272.00"
"16218","3","4","6","1","5","2","4698429.00"
"16219","2","4","6","1","5","2","4107067.00"
"16220","1","4","6","1","5","2","4148883.00"
"16221","2","4","6","1","5","2","4908583.00"
"16222","1","4","6","1","5","2","4950424.00"
"16223","3","4","6","1","5","2","5111277.00"
"16224","1","4","6","1","5","2","4985593.00"
"16225","2","4","6","1","5","1","6309053.00"
"16226","3","4","6","1","5","2","6350898.00"
"16227","2","4","6","1","5","2","5449108.00"
"16228","3","4","6","1","5","2","5490954.00"
"16229","1","4","6","1","5","2","5830412.00"
"16230","1","4","6","1","5","2","5899190.00"
"16231","2","4","6","1","5","2","5941122.00"
"16232","1","4","6","1","5","2","6040266.00"
"16233","2","4","6","1","5","2","6081985.00"
"16234","3","4","6","1","5","2","6379178.00"
"16235","1","4","6","1","5","2","6497032.00"
"16236","3","4","6","1","5","2","6879286.00"
"16237","1","4","6","1","5","2","7277690.00"
"16238","2","4","6","1","5","1","7476978.00"
"16239","3","4","6","1","5","0","7518217.00"
"16240","3","4","6","1","5","1","7477526.00"
"16241","2","4","6","1","5","0","7518770.00"
"16242","1","4","6","1","5","2","8079242.00"
"16243","3","4","6","1","5","2","14140215.00"
"16244","2","4","6","1","5","1","14182321.00"
"16245","1","4","6","1","5","2","14525897.00"
"16246","2","4","6","1","5","2","4319123.00"
"16247","1","4","6","1","5","2","5159166.00"
"16248","1","4","6","1","5","2","3729135.00"
"16249","3","4","6","1","5","2","4069373.00"
"16250","1","4","6","1","5","2","3909696.00"
"16251","2","4","6","1","5","2","4889056.00"
"16252","2","4","6","1","5","2","4040040.00"
"16253","1","4","6","1","5","2","4219591.00"
"16254","1","4","6","1","5","2","4509287.00"
"16255","2","4","6","1","5","2","4689299.00"
"16256","3","4","6","1","5","2","4858360.00"
"16257","1","4","6","1","5","2","5019149.00"
"16258","2","4","6","1","5","2","5116563.00"
"16259","3","4","6","1","5","2","5157732.00"
"16260","2","4","6","1","5","2","6005628.00"
"16261","3","4","6","1","5","2","6397848.00"
"16262","1","4","6","1","5","2","5717573.00"
"16263","2","4","6","1","5","1","6098285.00"
"16264","2","4","6","1","5","2","6859084.00"
"16265","1","4","6","1","5","2","7041473.00"
"16266","3","4","6","1","5","2","7616487.00"
"16267","3","4","6","1","5","2","6967926.00"
"16268","2","4","6","1","5","2","7148241.00"
"16269","1","4","6","1","5","2","7189394.00"
"16270","2","4","6","1","5","2","7419087.00"
"16271","1","4","6","1","5","2","7619432.00"
"16272","3","4","6","1","5","2","7797230.00"
"16273","2","4","6","1","5","2","6908661.00"
"16274","1","4","6","1","5","2","7931332.00"
"16275","2","4","6","1","5","1","7669444.00"
"16276","1","4","6","1","5","2","7809319.00"
"16277","3","4","6","1","5","2","8620101.00"
"16278","2","4","6","1","5","2","8782744.00"
"16279","1","4","6","1","5","2","8823988.00"
"16280","3","4","6","1","5","1","9164594.00"
"16281","3","4","6","1","5","2","13998928.00"
"16282","1","4","6","1","5","2","4089023.00"
"16283","3","4","6","1","5","2","4130781.00"
"16284","2","4","6","1","5","2","4609012.00"
"16285","2","4","6","1","5","2","4219177.00"
"16286","1","4","6","1","5","2","4261019.00"
"16287","3","4","6","1","5","2","3687241.00"
"16288","2","4","6","1","5","2","3730507.00"
"16289","2","4","6","1","5","1","3379602.00"
"16290","3","4","6","1","5","1","4319049.00"
"16291","1","4","6","1","5","2","5639640.00"
"16292","1","4","6","1","5","2","4720510.00"
"16293","3","4","6","1","5","2","5128865.00"
"16294","2","4","6","1","5","2","6048049.00"
"16295","2","4","6","1","5","2","5529361.00"
"16296","1","4","6","1","5","2","5720350.00"
"16297","3","4","6","1","5","1","6288289.00"
"16298","2","4","6","1","5","2","6028282.00"
"16299","1","4","6","1","5","2","6071436.00"
"16300","3","4","6","1","5","2","6359772.00"
"16301","3","4","6","1","5","2","5819104.00"
"16302","2","4","6","1","5","1","5860949.00"
"16303","2","4","6","1","5","2","6636927.00"
"16304","1","4","6","1","5","1","6678781.00"
"16305","3","4","6","1","5","2","6825757.00"
"16306","2","4","6","1","5","2","7057220.00"
"16307","1","4","6","1","5","1","7099125.00"
"16308","3","4","6","1","5","2","7759117.00"
"16309","3","4","6","1","5","1","7259137.00"
"16310","2","4","6","1","5","0","7300381.00"
"16311","1","4","6","1","5","2","7678700.00"
"16312","1","4","6","1","5","2","7357937.00"
"16313","3","4","6","1","5","1","7401351.00"
"16314","2","4","6","1","5","0","7798800.00"
"16315","3","4","6","1","5","2","7185920.00"
"16316","2","4","6","1","5","1","7529066.00"
"16317","1","4","6","1","5","2","7570302.00"
"16318","1","4","6","1","5","2","7858826.00"
"16319","2","4","6","1","5","1","7900070.00"
"16320","3","4","6","1","5","1","8677598.00"
"16321","2","4","6","3","1","2","16230278.00"
"16322","1","4","6","3","1","2","16969557.00"
"16323","1","4","6","3","1","2","6729161.00"
"16324","2","4","6","3","1","2","6771093.00"
"16325","3","4","6","3","1","2","5498978.00"
"16326","3","4","6","3","1","2","5269101.00"
"16327","2","4","6","3","1","2","8398848.00"
"16328","1","4","6","3","1","2","8760089.00"
"16329","1","4","6","3","1","2","10408640.00"
"16330","2","4","6","3","1","2","10450746.00"
"16331","1","4","6","3","1","2","11689760.00"
"16332","2","4","6","3","1","2","12089168.00"
"16333","1","4","6","3","1","2","14130122.00"
"16334","2","4","6","3","1","2","14172052.00"
"16335","3","4","6","3","1","2","12211644.00"
"16336","2","4","6","3","1","2","15439068.00"
"16337","2","4","6","3","1","2","16618973.00"
"16338","1","4","6","3","1","2","17330688.00"
"16339","3","4","6","3","1","2","17430477.00"
"16340","1","4","6","3","1","2","19377584.00"
"16341","2","4","6","3","1","2","19419780.00"
"16342","1","4","6","3","1","2","20648892.00"
"16343","2","4","6","3","1","2","20690397.00"
"16344","3","4","6","3","1","2","21798871.00"
"16345","1","4","6","3","1","2","20849255.00"
"16346","2","4","6","3","1","2","21269310.00"
"16347","1","4","6","3","1","2","21378229.00"
"16348","2","4","6","3","1","2","21999049.00"
"16349","3","4","6","3","1","1","22797722.00"
"16350","3","4","6","3","1","2","13109212.00"
"16351","1","4","6","3","1","2","13409384.00"
"16352","2","4","6","3","1","2","14057852.00"
"16353","3","4","6","3","1","1","14009022.00"
"16354","1","4","6","3","1","2","14349221.00"
"16355","2","4","6","3","1","2","14689294.00"
"16356","2","4","6","3","1","2","14739705.00"
"16357","1","4","6","3","1","2","14781906.00"
"16358","3","4","6","3","1","2","15499208.00"
"16359","1","4","6","3","1","2","13769475.00"
"16360","2","4","6","3","1","2","14147272.00"
"16361","3","4","6","3","1","1","16829153.00"
"16362","2","4","6","3","1","2","16213047.00"
"16363","1","4","6","3","1","2","16420924.00"
"16364","3","4","6","3","1","2","16599410.00"
"16365","1","4","6","3","1","2","18090122.00"
"16366","2","4","6","3","1","2","18289315.00"
"16367","3","4","6","3","1","2","15599633.00"
"16368","2","4","6","3","1","2","15644512.00"
"16369","1","4","6","3","1","2","16219057.00"
"16370","1","4","6","3","1","2","16921001.00"
"16371","2","4","6","3","1","2","17285535.00"
"16372","3","4","6","3","1","2","17669083.00"
"16373","2","4","6","3","1","2","25209090.00"
"16374","1","4","6","3","1","1","25969356.00"
"16375","2","4","6","3","1","2","13159528.00"
"16376","1","4","6","3","1","2","13201717.00"
"16377","3","4","6","3","1","2","13918756.00"
"16378","2","4","6","3","1","2","15190787.00"
"16379","1","4","6","3","1","2","15232980.00"
"16380","3","4","6","3","1","1","16130195.00"
"16381","2","4","6","3","1","2","14819521.00"
"16382","1","4","6","3","1","2","14861710.00"
"16383","3","4","6","3","1","2","17286866.00"
"16384","3","4","6","3","1","1","14024448.00"
"16385","1","4","6","3","1","2","14189132.00"
"16386","2","4","6","3","1","1","16088889.00"
"16387","2","4","6","3","1","2","14379248.00"
"16388","1","4","6","3","1","2","14758834.00"
"16389","3","4","6","3","1","2","20928836.00"
"16390","2","4","6","3","1","2","21172654.00"
"16391","1","4","6","3","1","2","22499004.00"
"16392","3","4","6","3","1","2","11089670.00"
"16393","2","4","6","3","1","1","12260118.00"
"16394","1","4","6","3","1","2","12578606.00"
"16395","3","4","6","3","1","2","14349505.00"
"16396","2","4","6","3","1","2","15049343.00"
"16397","1","4","6","3","1","2","15509230.00"
"16398","2","4","6","3","2","2","9879181.00"
"16399","1","4","6","3","2","2","10630946.00"
"16400","3","4","6","3","2","2","12339653.00"
"16401","1","4","6","3","2","2","10784231.00"
"16402","2","4","6","3","2","2","11149229.00"
"16403","3","4","6","3","2","1","12869227.00"
"16404","2","4","6","3","2","2","13568318.00"
"16405","3","4","6","3","2","2","14920803.00"
"16406","1","4","6","3","2","2","16606673.00"
"16407","2","4","6","3","2","2","16183212.00"
"16408","3","4","6","3","2","2","16749462.00"
"16409","2","4","6","3","2","2","18579270.00"
"16410","1","4","6","3","2","2","21679623.00"
"16411","1","4","6","3","2","2","19191127.00"
"16412","3","4","6","3","2","1","22012452.00"
"16413","2","4","6","3","2","2","11420097.00"
"16414","1","4","6","3","2","2","11789900.00"
"16415","3","4","6","3","2","1","12179985.00"
"16416","2","4","6","3","2","2","11918570.00"
"16417","1","4","6","3","2","2","13057419.00"
"16418","3","4","6","3","2","2","14198140.00"
"16419","2","4","6","3","2","2","14738843.00"
"16420","1","4","6","3","2","2","15139193.00"
"16421","3","4","6","3","2","2","16460171.00"
"16422","2","4","6","3","2","2","15444018.00"
"16423","1","4","6","3","2","2","16223331.00"
"16424","2","4","6","3","2","2","15759615.00"
"16425","3","4","6","3","2","2","20010024.00"
"16426","1","4","6","3","2","2","18430564.00"
"16427","2","4","6","3","2","2","17029117.00"
"16428","1","4","6","3","2","2","18768148.00"
"16429","3","4","6","3","2","2","22058877.00"
"16430","3","4","6","3","2","2","20069703.00"
"16431","2","4","6","3","2","2","19159302.00"
"16432","3","4","6","3","2","1","20136276.00"
"16433","1","4","6","3","2","2","20878321.00"
"16434","2","4","6","3","2","2","20989281.00"
"16435","1","4","6","3","2","2","22328996.00"
"16436","3","4","6","3","2","2","24229978.00"
"16437","2","4","6","3","2","2","24739559.00"
"16438","1","4","6","3","2","2","25149788.00"
"16439","2","4","6","3","2","2","26023151.00"
"16440","3","4","6","3","2","2","29109164.00"
"16441","1","4","6","3","2","2","27368322.00"
"16442","3","4","6","3","2","1","27809233.00"
"16443","2","4","6","3","2","2","25428949.00"
"16444","2","4","6","3","2","2","27277067.00"
"16445","1","4","6","3","2","2","35125868.00"
"16446","2","4","6","3","2","2","30838942.00"
"16447","3","4","6","3","2","2","37592290.00"
